CS_COMPANY_ID|BUSINESS_NAME|COMPANY_REGISTRATION_NUMBER|ADDRESS1|ADDRESS2|ADDRESS3|ADDRESS4|ADDRESS5|ADDRESS_TYPE
BE10651061|FDS CLEANING ANTWERP BV|747840702|LOURDESSTRAAT|38||9041|GENT|1
BE10659224|PONSAERTS, WILLY|747942353||||||1
BE10667807|BSH MANAGEMENT SRL|748404488|RUE DU BON PASTEUR|51||1140|EVERE|1
BE10668106|BOOST ENGINEERING PRE-SEED FUND SA|747997187|QUAI ARTHUR RIMBAUD|6||6000|CHARLEROI|1
BE10671082|ROLIN, VIRGINIE|748444773||||||1
BE10671708|GM CHAUFFAGE SRL|748441013|RUE CAMILLE MOURY|60||7300|BOUSSU|1
BE10671893|VANDEWEYER, MARIJKE|748416267||||||1
BE10671993|REPOS BV|748419831|LODEWIJK DE KONINCKSTRAAT|39||2600|ANTWERPEN|1
BE10672027|BABYLON CITY SRL|748433687|RUE CHAMP DU ROI|29||1040|ETTERBEEK|1
BE10672089|DE BOX VOF|748411319|GENERAAL LEMANSTRAAT|112||2600|ANTWERPEN|1
BE10676657|PUNTO ALTO VOF|748503963|STROUVENBOS|1-2||3790|VOEREN|1
BE10693621|THANA-LAB BV|748701824|DE CRAENESTRAAT|49||9881|AALTER|1
BE10698427|KSPB BV|748734981|SOUSBEEKSTRAAT|96||9250|WAASMUNSTER|1
BE10702417|TODEA, IOAN|748775167||||||1
BE10714317|DUMONT, MARILYNE|748974711||||||1
BE10715288|SOF CARS BV|748974810|CHAUSSÉE DE NINOVE|290||1070|ANDERLECHT|1
BE10724061|DTL SERVICES SRL|749577594|PARC DU SART|17||4540|AMAY|1
BE10725262|LIDER MS BV|749488316|HUINEGEM|48||1730|ASSE|1
BE10725269|CENTRALE INNINGSDIENST VAN DE MEDISCHE RAAD VAN HET JESSA ZIEKENHUIS VZW|749643813|SALVATORSTRAAT|20||3500|HASSELT|1
BE10725802|RIFAELA, SUSANA|749466243||||||1
BE10727119|ABMZ TRANSPORT BV|749652919|BRUSSELSESTEENWEG|618||1731|ASSE|1
BE10727575|SG ARCHITECTURE SRL|749615901|CHEMIN DE LA ROCQ|15||7181|SENEFFE|1
BE10729688|FIDEZ SRL|749732004|BOULEVARD DU MIDI|4||1000|BRUXELLES|1
BE10730300|SPOTLIGHT-ANTWERP BV|749683504|ENTREPOTKAAI|2||2000|ANTWERPEN|1
BE10730336|THE SMALLEST WAFFLE SHOP BV|749710129|MEIRBRUG|1||2000|ANTWERPEN|1
BE10745886|M2V SRL|749926301|RECULÉMONT|27||4960|MALMEDY|1
BE10746189|F-H COMPANY BV|749927982|LT. GRAFFPLEIN|15||1780|WEMMEL|1
BE10753401|VANDERDONCKT, NOA|749990835||||||1
BE10759728|VONCK BOEKHOUDING-FISCALITEIT BV|750538191|KORTE SINT JANSTRAAT|20||9300|AALST|1
BE10760185|SBEN'ERGY BV|750518001|RUE HAUTE|56C||4650|HERVE|1
BE10760968|EAT.LOVE.REPEAT SRL|750503747|LES GOLETTES|108||4500|HUY|1
BE10761469|ZIOUIRI, ADEL|750505727|RUE DE ROUBAIX|256||7700|MOUSCRON|1
BE10771779|JEDECOR SRL SRL|750619949|RUE ALLARD L'OLIVIER|20||7500|TOURNAI|1
BE10774679|ND CONSTRUCTION SRL|750716355|RUE SAINT MARTIN|61||6567|MERBES-LE-CHÂTEAU|1
BE10776390|SCHALLIER, FLORENTIN|750677555||||||1
BE10777936|WARBO BV|750725857|BOTESTRAAT|19||8790|WAREGEM|1
BE10778122|SAVA BELLU, STEFAN|750769805|JAN VAN RIJSWIJCKLAAN|125||2018|ANTWERPEN|1
BE10790764|EXOPHALES SRL|750904219|AVENUE NOTRE-DAME DE LOURDES|19||1090|JETTE|1
BE10794987|DOCURA-SPOOR BTWE|750966476|ANTWERPSESTEENWEG|76||2950|KAPELLEN|1
BE10796849|TILLEUILOVIC BV|750994784|KAZERNESTRAAT|13||8510|KORTRIJK|1
BE10797103|DARIF, FAOUZI|750987064||||||1
BE10804947|OVERLAND MEDIA SRL|751534719|CHAUSSÉE DE GAND|443||1080|MOLENBEEK-SAINT-JEAN|1
BE10809944|EUROVATIE BV|751653988|JOZEF VERBOVENLEI|54||2100|ANTWERPEN|1
BE10811948|HEYLEN VASTGOED BV|751696946|GROTE MARKT|10||2200|HERENTALS|1
BE10814015|BELPRO-BOUWMATERIALEN BV|751658245|ELSENSTRAAT|1||2170|ANTWERPEN|1
BE10816496|IACOB, MIHAELA|751713871||||||1
BE10820029|NELISSEN, HANNE|751708032||||||1
BE10820848|MARCALBERT, YANN|751777318||||||1
BE10822134|CZAPSKA, AGATA|751772566||||||1
BE10826050|CIFTCI 76 SRL|751822353|RUE DE LA COLONNE|1||1080|MOLENBEEK-SAINT-JEAN|1
BE10832730|KOEN LOMBAERTS BV|751926776|NOORDHINDERSTRAAT|3||8380|BRUGGE|1
BE10836066|FORTON, NOËMI|751921432||||||1
BE10836967|CAL, YASEMIN|751932914||||||1
BE10838859|STIRBU, ALIN|751983689||||||1
BE10856813|SYNTRES BV|752727720|ANTWERPSESTEENWEG|51||2350|VOSSELAAR|1
BE10870271|GROEP DE DENDER BTWE|752875002|RUE COLONEL BOURG|40||1030|SCHAERBEEK|1
BE10876818|EL'OUANCHARISS ASBL|752898954|RUE GRÉTRY|19||4020|LIÈGE|1
BE10879721|KIRUA BV|752966260|AVENUE DE LA CHASSE|133||1040|ETTERBEEK|1
BE10881593|MAPLETON 25 BV|753407512|AMERIKALEI|66-68||2000|ANTWERPEN|1
BE10881802|BREDHO BV|753405631|KASTEELGOED|8||8860|LENDELEDE|1
BE10882163|GROOTOUDERS VOOR HET KLIMAAT VZW|753407116|KERKSTRAAT|58||2640|MORTSEL|1
BE10885982|CONSTANTINESCU, GABRIEL|753551527||||||1
BE10890909|TA¿NASE, MIHAI-CRISTIAN|753599928||||||1
BE10892497|TM VIABUILD² SUD - DE VRIESE|753474125|OUDE HEIRWEG|17||8851|ARDOOIE|1
BE10894325|PODEVYN, GILLES|753658425||||||1
BE10894342|ERAUW, DANTÉ|753637045||||||1
BE10896545|THG HR & PAY SRL|753696136|CHAUSSÉE DE LOUVAIN|233||1410|WATERLOO|1
BE10898148|MONIE, PASCAL|753745329|RUE BOURLIQUET|4||7911|FRASNES-LEZ-ANVAING|1
BE10904451|FERNANDEZ MARTINS, LIVIA|753788879||||||1
BE10905875|C.D.N. PRO BV|753806893|TRAMLAAN|39||1950|KRAAINEM|1
BE10906367|LA BULLE LUDIQUE ASBL|753826590|RUE DU BASSIN|29||4030|LIÈGE|1
BE10908656|SOUFNANGUEL, LIEN|753838270|KEGELSHOEKLAAN|7||2861|SINT-KATELIJNE-WAVER|1
BE10909317|WHIRLSWIRL|753873310|'S GRAVENSTRAAT|38E||9810|NAZARETH|1
BE10909431|VENEZIA CAFE VOF|753845002|SINT JANSTRAAT|5||9300|AALST|1
BE10929430|ZOUITNI, YOUSSEF|754499355|BREEMPUTSTRAAT|29||1800|VILVOORDE|1
BE10929685|ISOLADO BV|754481836|ST. ANTONIUSWEG|80||3910|PELT|1
BE10935970|HERMAN, JAIMY|754577153|ZANDSTRAAT|2||8670|KOKSIJDE|1
BE10938746|CBC - CLYNCKE BOUW & CONSULTING BV|754679004|KORTE DWARSSTRAAT|5||8310|BRUGGE|1
BE10939161|ROOBI RAJA|754673460|RUE SAINTE-MARGUERITE|101||4000|LIÈGE|1
BE10940702|KNOOPS, INGE|754659208||||||1
BE10941314|VAN PAESSCHEN, SOFIE|753465910||||||1
BE10941928|BVE CONSULTANCY BV|754681576|WEINEVELD|7||8020|OOSTKAMP|1
BE10945579|STOFAS|754683358|VAKEKERKWEG|125||9990|MALDEGEM|1
BE10951533|LAMON, ANNIE|754817574||||||1
BE10954127|PLUME, LAURENT|754922888||||||1
BE10954659|AQUA HOLIC POOL SERVICES BV|754928630|KONING ALBERTSTRAAT|25||2070|ZWIJNDRECHT|1
BE10955045|DE ROCKER, BJORN|754879239||||||1
BE10958816|BERLAM PROJECTS BV|754947337|LONDENSTRAAT|10||2000|ANTWERPEN|1
BE10963234|MOUNIER-WEISS, INDIA|754995540||||||1
BE10966127|DOURET, ARTHUR|755390369|GRAND-PLACE|26/3||6850|PALISEUL|1
BE10974578|CHARPENTIER, MIKE|755498653||||||1
BE10977827|BAAN, FREDERIEK|755573382||||||1
BE10981974|H&H VOF|755699185|RUE DE GRAND-BIGARD|14||1082|BERCHEM-SAINTE-AGATHE|1
BE10983126|NOEL, NADEGE|755675134||||||1
BE10988716|DE CLERCK, SARA|755654942||||||1
BE12615838|LINAMED TRANSPORT SRL|755753922|RUE CREUSE|14||1030|SCHAERBEEK|1
BE12616051|WP THEATER BV|755727889|JULES BORDETSTRAAT|25||2018|ANTWERPEN|1
BE12620181|HORVÁT, ERIK|755793316||||||1
BE12623023|AZ GRIGNARD SRL|755868045|BOULEVARD INDUSTRIEL|9||1070|ANDERLECHT|1
BE12624878|TUPET BV|755903182|TURNHOUTSEBAAN|54||2470|RETIE|1
BE12625974|PRO JARDIN BV|755964550|LANGE EIKSTRAAT|46||1970|WEZEMBEEK-OPPEM|1
BE12626557|KAM FOR CARE SRL|755927928|AVENUE DE L'ARBRE BALLON|126||1090|JETTE|1
BE12626908|AJ BÂTIMENT BV BV|755968708|GOUVERNEUR ROPPESINGEL|81-83||3500|HASSELT|1
BE12627189|NEGEN LAND BM|755927532|KEMPISCHE STEENWEG|305||3500|HASSELT|1
BE12637677|ASSOCIATION DES COPROPRIÉTAIRES À ANDERLECHT, RUE DES VÉTÉRINAIRES 39 ACP|756481620|RUE DES VÉTÉRINAIRES|39||1070|ANDERLECHT|1
BE12643157|YANEV, NAYDEN|756554864||||||1
BE12650221|SHAMICHYA BV|756622071|ZEELSTRAAT|6||3000|LEUVEN|1
BE12670716|MIJNCFO SRL|756673442|GELDENAAKSEVEST|2||3000|LEUVEN|1
BE12676863|GLOBAL DISTRIBUTION BV|756708480|ELSLOPARK|35||9940|EVERGEM|1
BE12684802|KARA CARS BV|756828939|HOFSTRAAT|130||3070|KORTENBERG|1
BE12685021|GLOBAL POP IMMO SA|756835570|RUE BASSE|8||1490|COURT-SAINT-ETIENNE|1
BE12688528|DA SILVA PACHECO, MARTA|756903569||||||1
BE12696513|JANSSEN, PATRICIA|757467456||||||1
BE12696680|CHAMS VOYAGES SNC|756986317|PLACE SAINT-PHOLIEN|9||4020|LIÈGE|1
BE12700640|PANTHER EXPRESS BV|757481710|OUDE BAAN|18||3580|BERINGEN|1
BE12701979|PEREIRA SANTOS SIQUENIQUE, BRUNO|757515461||||||1
BE12702242|PUNIE, DAVID|757488242||||||1
BE12705880|LAURENT, MILAN|757569901||||||1
BE12709944|DEFERM DAAN BV|757619290|STOKROOIESTRAAT|11||3560|LUMMEN|1
BE12713750|VREDEHOF BV|757667889|SCHEIDREEF|20||2040|ANTWERPEN|1
BE12715247|STAS, PAULINE|757684519||||||1
BE12723571|SCHAUT, CHAREL|757748360||||||1
BE12727039|BERKOWSKI, FABIAN|757804481||||||1
BE12732048|AMEBATH SRL|757879509|ROUTE DU MOULIN DE DISON|57||4845|JALHAY|1
BE12732979|CHASSIS PROTECH BV|757880202|AVENUE REINE ASTRID|16||1440|BRAINE-LE-CHÂTEAU|1
BE12741743|FRAIDI CARS BV|757940281|ASSESTEENWEG|116 A||1740|TERNAT|1
BE12744819|BIMTECH BV|758368764|KROMMEWEGE|31||9990|MALDEGEM|1
BE12747319|RM PROJECT SRL|758404792|BERNISTER-R.DE LA VIEILLE FERME|6||4960|MALMEDY|1
BE12756799|DE VOS, AMALYA|758477642||||||1
BE12758470|LA MAISON MODULAIRE SNC|758516145|LANGE EIKSTRAAT|46||1970|WEZEMBEEK-OPPEM|1
BE12758550|BENELUX MULTISERVICES BV|758480909|VAARTKAAI|31||2170|ANTWERPEN|1
BE12769435|ZAMBRANO ARTEAGA, JENNY|758611660||||||1
BE12786592|D&P AALST BV|758719746|BEEKVELDSTRAAT|68||9300|AALST|1
BE12790281|AYDEMIR, CIHAN|758765177||||||1
BE12793235|RAES MOTOREN BV|758796554|ZANDVOORDESTRAAT|442||8400|OOSTENDE|1
BE12799374|VAN DER VELDE, DEBORA|758902660||||||1
BE12802919|TM BAM CONTRACTORS - VIABUILD|758894445|AVENUE ANTOON VAN OSS|1||1120|BRUXELLES|1
BE12808312|W8 FINSOLUTIONS SRL|758933245|KLEEMPUTTENSTRAAT|60||1770|LIEDEKERKE|1
BE12817491|INDUSTRIE 52 BV|759472584|BOULEVARD ANSPACH|1||1000|BRUXELLES|1
BE12832622|X-CONSCIOUS BV|759597397|AARSCHOTSESTEENWEG|180||2230|HERSELT|1
BE12837017|PONCELET, MAXIME|759649362||||||1
BE12841264|SHERWAN COMPANY BV|759717163|NATIONALESTRAAT|142||2000|ANTWERPEN|1
BE12844310|AIZ GROUP BV|759742206|SINT-SALVATORSTRAAT|151||9000|GENT|1
BE12844747|DEWAELE REAL ESTATE BRUSSELS BV|759760517|RUE PICARD|13||1000|BRUXELLES|1
BE12847771|LAURENT VOISOT SRL SRL|759767841|RUE DU SART|25||1370|JODOIGNE|1
BE12848177|MEURISSE, AXELLE|759776155||||||1
BE12855802|DE FAAR BV|759857220|FORTSTRAAT|10||8400|OOSTENDE|1
BE12860924|DE BRUYCKER, PATRICIA|759885528||||||1
BE12860997|MAY BV|759926308|KATTESTRAAT|213||9150|KRUIBEKE|1
BE12870511|AM TOITURE SRL|760370924|RUE DE GRAND BRY|10||6110|MONTIGNY-LE-TILLEUL|1
BE12872272|BO DREAM PRODUCTIONS SRL|760370726|AVENUE DE L'ATLANTIQUE|3||1150|WOLUWE-SAINT-PIERRE|1
BE12873622|LEJEUNE MAXIME AMENAGEMENTS EXTERIEURS SRL|760396955|RUE ARDONCOUR|63||4633|SOUMAGNE|1
BE12881079|ROQQIO GMBH BO|760462083|HARBURGER SCHLOßSTRAßE|28||21079|HAMBURG|1
BE12882009|SEN, ÖZGÜR|760545623||||||1
BE12882884|NEO PLUS COMPANY BV|760533349|MIDDELMOLENLAAN|175||2100|ANTWERPEN|1
BE12888326|VAN DEN BULCKE, THOMAS|760594717||||||1
BE12894514|PNM CONSULT|760702308|FORTSTEENWEG|15||2950|KAPELLEN|1
BE12899314|JONCKHEERE, MATTHEÜS|760781688||||||1
BE12902397|SC NETWORK MOVING BV|760777532|JAAK VAN RILLAERLAAN|30||2100|ANTWERPEN|1
BE12905821|TELCO-TEC BV|760831079|DEN BRAND|125||2300|TURNHOUT|1
BE12911135|DR. SANDER TRENSON BV|760922141|NATIËNLAAN|31||8340|DAMME|1
BE12919170|100% NATURE SRL|760986576|LE TERME|26||6887|HERBEUMONT|1
BE12919357|WINTERS, MIEKE|760982519||||||1
BE12925848|DEAK, CHRISTOPHE|761427927||||||1
BE12926348|FRASELLE, FRANÇOISE|761402587||||||1
BE12928301|24 VOLTS BV|761445644|KONINGIN ASTRIDLAAN|59||1780|WEMMEL|1
BE12928676|DECORTE, EMILE|761428224||||||1
BE12930193|YOUBA EXPRESS SRL|761411990|IMPERIASTRAAT|8||1930|ZAVENTEM|1
BE12933919|SUPER RAPID BV|761506913|VISSEGATSTRAAT|80 A||3071|KORTENBERG|1
BE12934598|KJP CONSTRUCT BV|761494738|INDUSTRIELAAN|41 E||8820|TORHOUT|1
BE12934636|WAMBA WAMBA, GABRIEL|761516910||||||1
BE12935737|C.I. REAL ESTATE BELGIUM BV|761473556|POOLSPAD|19||8300|KNOKKE-HEIST|1
BE12937718|VAN ASSCHE, KOENRAAD|761522947||||||1
BE12938014|KABURAHE, ANTOINE|761541159|JAN DAVIDLEI|21||2020|ANTWERPEN|1
BE12942631|N.T. CARS CONSULT SA|761600745|RUE DES PIEDS D'ALOUETTE|12||5100|NAMUR|1
BE12944231|THERMOSTAR ZWEMBADEN BO|761574714|DRAGONDER|49i||5555 XZ|VALKENSWAARD|1
BE12947621|PIRON, EMILIE|761619056|DICKE BEUSCH|13||4840|WELKENRAEDT|1
BE12949523|FRIPONT, SHELLY|761675870||||||1
BE12958588|DE GROOF, NICK|761696161||||||1
BE12960461|THIBAU, DIEGO|761733278||||||1
BE12963683|XIOR OCTOPUS NV|761782075|FRANKRIJKLEI|64-68||2000|ANTWERPEN|1
BE12964903|ATAN ELEKTRICITEIT BV|761776434|FORTSTRAAT|12||9120|BEVEREN|1
BE12969296|BROEKX, LIEN|761827310||||||1
BE12974075|MC ART CONSTRUCT BV|761861160|PASTOOR COOREMANSSTRAAT|3||1702|DILBEEK|1
BE12975175|COUVREUR, LODE|761873236||||||1
BE12977266|OSTIA MANAGEMENT BV|761959249|JOHN F. KENNEDYLAAN|26||2630|AARTSELAAR|1
BE12978240|ME CONSULTING BV|761959348|JOHN F. KENNEDYLAAN|26||2630|AARTSELAAR|1
BE12978502|VAN DORSSELAERE BUILD BV|761959051|ZWAANAARDESTRAAT|91||9112|SINT-NIKLAAS|1
BE12984639|VAN RENNES, PHILINE|762437420||||||1
BE12986327|FOOD EXPRESS BRUGGE BV|761979045|LOZENBERG|17||1932|ZAVENTEM|1
BE12991502|DONATI, EMILIE|762477705||||||1
BE12999741|SC RSG KITCHEN BV|762619047|WATERLOOSE STEENWEG|200||1640|SINT-GENESIUS-RODE|1
BE13002364|VAN ALBOOM, JORDY|762603112||||||1
BE13005872|EL SAYED, MOHAMED|762669824||||||1
BE13005917|LOCAVI BV|762673980|BRUSSELSESTEENWEG|10||3020|HERENT|1
BE13006121|DE NEVE, SOFIE|762667646|HULSBROEKWEG|19||1760|ROOSDAAL|1
BE13015882|SPORT VAN BELLE VOF|762742870|BEUKENSTRAAT|116||9255|BUGGENHOUT|1
BE13017169|TSB STEACK HOUSE ENT E|762782660|BOULEVARD DES COUTEAUX|108||59150|WATTRELOS|1
BE13020337|CAUTREELS, JESSE|762830467||||||1
BE13022178|SOYLU, YASAR|762858082|BOENERSTRAAT|80||3600|GENK|1
BE13023792|THIRIET, JAMES|762862636||||||1
BE13025200|PAVONE, DINA|762853629||||||1
BE13026381|ARDELEAN, DAVID|762896585||||||1
BE13028688|HELTA BV|762915787|MAGDALENALEI|57||2930|BRASSCHAAT|1
BE13038594|SMART TECH GROUP BV|762965277|ERNEST CLAESSTRAAT|23||3271|SCHERPENHEUVEL-ZICHEM|1
BE13038638|BENY'S BV|762998139|IMPERIASTRAAT|8||1930|ZAVENTEM|1
BE13039220|@FLEURISTE SRL|763349616|RUE DES ROSES|4||1000|BRUXELLES|1
BE13040222|THUISVERPLEGING GODRIE BV|763342686|KLAPROOSLAAN|26||2980|ZOERSEL|1
BE13041956|PIERRE LEGRAS AVOCAT SRL|763356643|AVENUE PRINCE BAUDOUIN|44||4802|VERVIERS|1
BE13043654|IKHAYA BV|763396037|KAPELLAAN |20||2920|KALMTHOUT|1
BE13046987|EDITIONS STUDIO ART BV|763479377|LIEREMANSTRAAT|44||9000|GENT|1
BE13057393|GOWAT BV|763546584|RUE EMMANUEL LUTTE|16||1470|GENAPPE|1
BE13063672|SOTILLE, FELIPE|763612407||||||1
BE13066769|KAPA TRANS BV|763705447|BALANSSTRAAT|36||2018|ANTWERPEN|1
BE13066894|DUBUS, DYLAN|763685354||||||1
BE13074042|URSA, MARKO|763800368|GEBR. VAN TILTSTRAAT|4||3220|HOLSBEEK|1
BE13074608|IMC INFRA BV|763778889|STEENWEG|151||3621|LANAKEN|1
BE13074667|AA TEAM BV|763763845|WILLEM VAN LAARSTRAAT|60||2600|ANTWERPEN|1
BE13077908|CLAES, JOREN|763820263||||||1
BE13077952|ALNEMS, AHMED|763846987||||||1
BE13093975|MISSILE SRL|764309619|PLACE SAINT REMACLE|6||4970|STAVELOT|1
BE13094176|CIPOLAT, GRÉGORY|763985757||||||1
BE13101183|SADIO KONGNE, ALBERT|764383160||||||1
BE13121767|HOGE ZWALUW BV|764630907|PATERSSTRAAT|100||2300|TURNHOUT|1
BE13128220|BORGT, PAULA|764742456||||||1
BE13129658|HOOFDVERENIGING VAN MEDE-EIGENAARS VAN HET GEBOUWENCOMPLEX "ANANDA"- TE 1120 BRUSSEL, ANKERSTRAAT 39 VME|764785810|RUE DE L'ANCRE|39||1120|BRUXELLES|1
BE13135686|GIURGI, MARIUS-ILIE|764806101||||||1
BE13144851|ADRIEN, GEOFFREY|764907653||||||1
BE13145666|BARLAS GROUP SRL|764978127|RUE OTLET|63 1erEtage||1070|ANDERLECHT|1
BE13145722|ADN PISCINES BV|764963774|LINDESTRAAT|42||1640|SINT-GENESIUS-RODE|1
BE13147215|JUST MOBILE SRL|764977335|RUE DE GRAND-BIGARD|14||1082|BERCHEM-SAINTE-AGATHE|1
BE13158788|XTREME 21 ASBL|765250222|ROUTE DU CONDROZ|9||4550|NANDRIN|1
BE13163761|ABEMO BV|765281993|SLAMSTRAAT|9||3600|GENK|1
BE13164464|HAS MAHO BV|765279124|BREDERODESTRAAT|171||2018|ANTWERPEN|1
BE13167366|BONNEZ, ZINO|765368305||||||1
BE13170750|S-RENOVATIE BV|765423238|PARKSTRAAT|14||8930|MENEN|1
BE13183977|OKRUT, ALIAKSANDR|765536074||||||1
BE13189867|NEURAXPHARM PHARMACEUTICALS SL ENT E|765672171|AVDA BARCELONA|69||08970|SAN JOAN DESPI|1
BE13194096|RESSOURCE EXCHANGE FOR  ARMENIAN CAMP ASBL|765724631|RUE VIVEGNIS|197||4000|LIÈGE|1
BE13200344|VANDERELST, JENNIFER|765758283||||||1
BE13200570|CENTRE ÉQUESTRE L.J.L. SRL|765803914|AVENUE ANDRÉ GUILLAUME|64||4900|SPA|1
BE13203568|PELLEGRINI, DAMIEN|765823611||||||1
BE13203665|LOQUY, MICHAËL|765816978||||||1
BE13204166|THE BEST4MID - CAPS|765852018|ONZE-LIEVE-VROUWSTRAAT|9||9280|LEBBEKE|1
BE13205425|POM BDC SRL|765857560|AVENUE ROI ALBERT|234||5300|ANDENNE|1
BE13205880|VAN ROIJ, NICOLE|765850632||||||1
BE13208647|LANDENNE, JULIEN|765890026||||||1
BE13212225|JALL BRUXELLES SRL|766267930|AVENUE LOUISE|209||1050|IXELLES|1
BE13214157|ALVAREZ IGLESIAS, JONATHAN|765997122||||||1
BE13214779|ROZIC BOUWEN BV|766254567|MEERKOLSTRAAT|11||3630|MAASMECHELEN|1
BE13215746|ITVANCE BV|766297228|SINT JANSSTRAAT|59||8840|STADEN|1
BE13216067|VAN HEYSTE, JULIE|766298119||||||1
BE13217593|A.K.C.F. SRL|766318014|CHAUSSÉE DE CHARLEROI|229||5030|GEMBLOUX|1
BE13218937|MOANA BEACH BV|766319103|KORENBLOEMDREEF|33||8300|KNOKKE-HEIST|1
BE13223304|TADU SRL|766385023|RUE DE LA REINE|215||1000|BRUXELLES|1
BE13223804|CREPIN, BRIEUC|766352359||||||1
BE13229747|AJ7 CLEAN SRL|766466086|AVENUE LOUISE|209/7||1050|IXELLES|1
BE13233062|CIRCLE U AISBL|766517754|PLACE DE L'UNIVERSITÉ|1||1348|OTTIGNIES-LOUVAIN-LA-NEUVE|1
BE13233499|RBA BENELUX BV|766480340|PASTOOR DE BOUGNESTRAAT|6||2322|HOOGSTRATEN|1
BE13238816|VAN CAMP, DYLAN|766626929||||||1
BE13243082|MAINTENANCE AND RENOVATION SERVICES SRL|766627424|AVENUE BRUGMANN|170||1190|FOREST|1
BE13258125|MUIÑOS BALET, ALICIA|766796183||||||1
BE13258665|WAWRZYK, LUKASZ|766790641||||||1
BE13267948|NEVER GIVE UP ENT E|766930302|RUE LUCIEN GASPARIN|60||97400|SAINT-DENIS|1
BE13271576|BRUTHI BV|766967419|STEVOORTSE KIEZEL|402||3512|HASSELT|1
BE13272807|DKMC INTERNATIONAL BV|766951581|SCHUTTERSHOFSTRAAT|16||2000|ANTWERPEN|1
BE13272965|P'TIKA SRL|766992856|GRAND-RUE|28||7000|MONS|1
BE13274540|ANTOCI, RADU|767405107||||||1
BE13276582|BOS A&F BV|767380856|PUIBROEKSTRAAT|4B||9260|WICHELEN|1
BE13278535|KINESITHERAPIE LIESBET SEYNHAEVE|767428465|SINT-ANDRIESHOF|32||8970|POPERINGE|1
BE13279276|KHALADJI BOUW BV|767446281|PATERSSTRAAT|100||2300|TURNHOUT|1
BE13280523|SERX BV|767456872|HUNDELGEMSESTEENWEG|393||9050|GENT|1
BE13283481|YAMMYOU PELT BV|767506758|STATIONSSTRAAT|9||3910|PELT|1
BE13284387|FLOYU SRL|767477163|AVENUE GEORGES HENRI|298||1200|WOLUWE-SAINT-LAMBERT|1
BE13285804|WAVE TECH ENGINEERING BV|767498840|CONSERVENWEG|13F||2940|STABROEK|1
BE13298330|THUISVERPLEGING RUBEN BV|767667106|RONSESESTRAAT|147||9660|BRAKEL|1
BE13301446|DELHEZ, FABIAN|767719069||||||1
BE13307802|AGBOZO KODJO, BRUNO|767735501||||||1
BE13312845|TA-SA FOOD SRL|767820029|CHAUSSÉE DE LODELINSART|166||6060|CHARLEROI|1
BE13313208|HUA YI SRL|767786474|PARVIS SAINT-GILLES|22||1060|SAINT-GILLES|1
BE13316987|E&J BV|767878427|QUAI DES USINES|156||1000|BRUXELLES|1
BE13320014|ZEPHYR FINANCE CONSULT BV|767920393|CHAUSSÉE DE LA HULPE|177||1170|WATERMAEL-BOITSFORT|1
BE13322587|BATI PROFF SRL|767973348|AVENUE CARL REQUETTE|37||1080|MOLENBEEK-SAINT-JEAN|1
BE13324447|HUBSIDE.STORE.BELGIUM SA|767945931|PLACE DE L'UNIVERSITÉ|16||1348|OTTIGNIES-LOUVAIN-LA-NEUVE|1
BE13325773|SKIDI RENOV SRL|767997993|AVENUE LOUISE|486||1050|IXELLES|1
BE13328098|LOGGHE – DE PRÉ BV|768242671|KONINGIN ELISABETHLAAN|83||8000|BRUGGE|1
BE13331530|VIERU, PAUL-COSTIN|767997401||||||1
BE13334960|HAKHPANAH, YAKUP|768292161||||||1
BE13335327|VERGAUWEN, JORAN|768281768||||||1
BE13338296|VDA AUTOMOTIVE|768378075|HUISEPONTWEG|85||9810|NAZARETH|1
BE13340045|GRUWEZ, MEREL|768394309||||||1
BE13346346|JURGEN COESSENS BV|768426476|ALFONSLAAN|77||9500|GERAARDSBERGEN|1
BE13349488|ACE BY FA VOF|768508333|JAN VAN RIJSWIJCKLAAN|87||2018|ANTWERPEN|1
BE13353475|ENEMOBIT BV|768548519|SINT-PIETERSPLEIN|57||9000|GENT|1
BE13356973|ROEF, DRIES|768565048|BIESEMSTRAAT|3E||3454|GEETBETS|1
BE13365259|PCME BV|768715694|GROTE MARKT|23||8930|MENEN|1
BE13367443|SERVA BV|768704313|FRANS BECKERSSTRAAT|21||2600|ANTWERPEN|1
BE13376052|BUDBEE BELGIUM BV|768864263|COGELS-OSYLEI|19||2600|ANTWERPEN|1
BE13376136|FOCSA A.K SRL|768839321|RUE JOSEPH GENOT|35||1080|MOLENBEEK-SAINT-JEAN|1
BE13379646|SAGLAM, FATIH|768916129||||||1
BE13380235|MILISA IMMO SRL|768901776|GRAND-ROUTE,ROSIÈRES|8||6640|VAUX-SUR-SÛRE|1
BE13400858|MYA SANTÉ SRL|769414985|AVENUE PAUL HYMANS|117||1200|WOLUWE-SAINT-LAMBERT|1
BE13402586|NRVILASBOAS BV|769373613|LINDESTRAAT|109||1640|SINT-GENESIUS-RODE|1
BE13406877|MEZIANE, YOUSSEF|769429536||||||1
BE13407000|FOFANA, MOHAMED|769470217||||||1
BE13413238|OMEROVIC, DENIS|769556527||||||1
BE13417319|MAC LUCKY SRL|769618586|RUE ROBERSART|109||5150|FLOREFFE|1
BE13426299|TM KENNEDY EIFFAGE FABRICOM|769707866|AVENUE DE BÉJAR|1B||1120|BRUXELLES|1
